year,month,day_of_month,day_of_week,total_trains_on_route,total_schedules_by_day,avg_stops_per_train,cancelled_trains_by_day,cancelled_stops_by_day,delay_count_by_day,delay_rate,delay_count_arrivals,delay_count_departures,max_delay_minutes,avg_delay_minutes,median_delay_minutes,delays_5_15min,delays_15_30min,delays_30_60min,delays_over_60min,first_stop_delay_count,delay_propagation_ratio,delay_count_by_train_type,top_10_common_delays,rolling_delay_rate_7d
2022,2,2,3,176,14324,81.39,7,406,5514,0.3849,2760,2754,93,18.85,13.0,3093,1468,695,258,33,0.0209,"{""IC"": 4150, ""S"": 928, ""PYO"": 87, ""HDM"": 62, ""AE"": 16, ""MV"": 271}","[5, 6, 7, 8, 11, 9, 10, 13, 12, 16]",0.3312
2022,2,3,4,173,14248,82.36,3,114,4707,0.3304,2354,2353,107,15.99,10.0,3174,984,398,151,22,0.0213,"{""IC"": 3759, ""S"": 617, ""PYO"": 151, ""HDM"": 47, ""AE"": 116, ""MV"": 17}","[5, 6, 7, 8, 10, 9, 13, 11, 12, 14]",0.3484
2022,2,4,5,201,16928,84.22,2,64,6557,0.3873,3292,3265,142,27.08,13.0,3459,1181,980,937,23,0.017,"{""IC"": 5008, ""S"": 881, ""PYO"": 474, ""HDM"": 132, ""AE"": 52, ""MV"": 10}","[5, 6, 7, 8, 9, 10, 12, 11, 13, 15]",0.3788
2022,2,5,6,167,14396,86.2,2,294,6793,0.4719,3402,3391,162,23.69,14.0,3647,1604,901,641,38,0.0155,"{""IC"": 5003, ""S"": 1049, ""PYO"": 265, ""HDM"": 154, ""AE"": 269, ""MV"": 53}","[5, 6, 7, 8, 14, 12, 10, 11, 13, 9]",0.4083
2022,2,6,7,168,13990,83.27,3,270,4772,0.3411,2378,2394,184,21.67,13.0,2574,1262,722,214,35,0.0193,"{""IC"": 3610, ""S"": 524, ""PYO"": 275, ""HDM"": 167, ""AE"": 85, ""V"": 8, ""MV"": 103}","[5, 7, 6, 8, 9, 11, 10, 13, 14, 12]",0.3917
2022,2,7,1,179,14562,81.35,8,208,3679,0.2526,1839,1840,147,24.0,11.0,2147,593,412,527,17,0.0252,"{""IC"": 2954, ""S"": 460, ""PYO"": 39, ""HDM"": 106, ""AE"": 48, ""MV"": 72}","[5, 7, 6, 8, 9, 11, 10, 17, 13, 12]",0.3618
2022,2,8,2,176,13828,78.57,6,186,3498,0.253,1752,1746,85,13.96,9.0,2607,601,145,145,18,0.0327,"{""IC"": 2887, ""S"": 384, ""PYO"": 52, ""HDM"": 72, ""AE"": 27, ""MV"": 76}","[5, 6, 7, 9, 8, 10, 11, 14, 12, 13]",0.3459
2022,2,9,3,176,13820,78.52,4,106,2919,0.2112,1456,1463,74,13.49,9.0,2157,512,206,44,17,0.0336,"{""IC"": 2227, ""S"": 400, ""PYO"": 174, ""HDM"": 47, ""AE"": 51, ""MV"": 20}","[5, 6, 7, 8, 11, 9, 10, 12, 13, 16]",0.3211
2022,2,10,4,175,14042,80.24,2,252,2922,0.2081,1464,1458,94,15.17,10.0,1928,684,255,55,12,0.0355,"{""IC"": 2290, ""S"": 326, ""PYO"": 190, ""HDM"": 34, ""AE"": 34, ""MV"": 48}","[5, 6, 7, 8, 9, 15, 14, 10, 11, 13]",0.3036
2022,2,11,5,200,16776,83.88,4,176,4009,0.239,2005,2004,96,15.25,10.0,2801,863,147,198,24,0.0314,"{""IC"": 2871, ""S"": 609, ""PYO"": 404, ""HDM"": 117, ""AE"": 7, ""MV"": 1}","[5, 6, 7, 8, 9, 10, 11, 12, 15, 14]",0.2824
2022,2,12,6,163,14456,88.69,11,330,2151,0.1488,1074,1077,146,18.72,8.0,1408,294,376,73,11,0.0409,"{""S"": 159, ""IC"": 1720, ""PYO"": 129, ""HDM"": 104, ""AE"": 39}","[5, 6, 7, 8, 9, 13, 10, 11, 40, 12]",0.2363
2022,2,13,7,164,13830,84.33,14,302,4178,0.3021,2088,2090,94,19.17,12.0,2389,1097,519,173,25,0.0229,"{""IC"": 3546, ""S"": 409, ""PYO"": 88, ""HDM"": 37, ""AE"": 91, ""MV"": 7}","[5, 6, 7, 8, 9, 10, 12, 11, 13, 14]",0.2307
2022,2,14,1,182,14800,81.32,8,252,2531,0.171,1263,1268,229,17.57,10.0,1691,536,184,120,10,0.0351,"{""IC"": 1991, ""S"": 216, ""PYO"": 106, ""HDM"": 46, ""AE"": 122, ""MV"": 50}","[5, 6, 7, 9, 10, 11, 8, 12, 15, 14]",0.219
2022,2,15,2,180,14232,79.07,12,420,3142,0.2208,1572,1570,145,17.48,11.0,2086,559,327,170,17,0.0262,"{""IC"": 2500, ""S"": 110, ""PYO"": 186, ""HDM"": 57, ""AE"": 173, ""MV"": 116}","[5, 6, 7, 12, 11, 8, 13, 10, 9, 16]",0.2144
2022,2,16,3,181,14182,78.35,13,336,1737,0.1225,869,868,241,22.09,9.0,1119,201,277,140,13,0.0443,"{""IC"": 1382, ""S"": 67, ""PYO"": 4, ""HDM"": 26, ""AE"": 171, ""MV"": 87}","[5, 6, 7, 8, 10, 9, 13, 12, 11, 48]",0.2018
2022,2,17,4,183,14412,78.75,11,280,2960,0.2054,1483,1477,130,16.82,8.0,2361,284,30,285,11,0.0313,"{""IC"": 2175, ""S"": 349, ""PYO"": 184, ""HDM"": 53, ""AE"": 88, ""MV"": 111}","[5, 6, 7, 8, 10, 9, 11, 12, 13, 14]",0.2014
2022,2,18,5,209,17076,81.7,8,324,6190,0.3625,3096,3094,122,20.01,13.0,3496,1326,1164,204,37,0.0214,"{""IC"": 4494, ""S"": 611, ""PYO"": 448, ""HDM"": 286, ""AE"": 96, ""MV"": 255}","[5, 6, 9, 7, 8, 10, 11, 14, 13, 12]",0.219
2022,2,19,6,172,14890,86.57,17,638,5429,0.3646,2715,2714,314,40.0,14.0,2737,1324,544,824,21,0.0114,"{""IC"": 3867, ""S"": 857, ""PYO"": 487, ""HDM"": 20, ""AE"": 39, ""MV"": 159}","[5, 6, 7, 8, 9, 13, 10, 22, 11, 12]",0.2498
2022,2,20,7,168,13950,83.04,4,174,6368,0.4565,3182,3186,215,25.6,16.0,2868,1775,1162,563,44,0.015,"{""IC"": 5178, ""S"": 684, ""PYO"": 251, ""HDM"": 166, ""AE"": 72, ""MV"": 17}","[5, 7, 8, 6, 10, 9, 11, 13, 12, 14]",0.2719
2022,2,21,1,185,14996,81.06,4,142,6437,0.4292,3226,3211,293,22.14,13.0,3430,1647,1130,230,33,0.0171,"{""S"": 665, ""IC"": 5087, ""PYO"": 302, ""HDM"": 113, ""AE"": 39, ""MV"": 231}","[5, 6, 8, 7, 9, 10, 11, 16, 12, 13]",0.3088
2022,2,22,2,189,14490,76.67,10,1060,9303,0.642,4661,4642,398,40.04,20.0,3318,2509,1755,1721,64,0.0149,"{""IC"": 7203, ""S"": 1152, ""PYO"": 376, ""HDM"": 129, ""AE"": 193, ""MV"": 250}","[13, 5, 8, 7, 14, 9, 11, 12, 15, 10]",0.369
2022,2,23,3,181,14344,79.25,4,392,8915,0.6215,4475,4440,198,31.48,20.0,3550,2001,2046,1318,57,0.014,"{""IC"": 7066, ""S"": 1031, ""PYO"": 166, ""HDM"": 166, ""AE"": 283, ""MV"": 203}","[5, 9, 6, 8, 7, 11, 14, 12, 10, 13]",0.4402
2022,2,24,4,187,14692,78.57,7,600,6473,0.4406,3240,3233,390,26.24,16.0,3040,1558,1365,510,42,0.016,"{""IC"": 5251, ""S"": 674, ""PYO"": 193, ""HDM"": 130, ""AE"": 77, ""MV"": 148}","[6, 5, 7, 8, 9, 10, 13, 11, 14, 15]",0.4738
2022,2,25,5,210,17188,81.85,9,536,6447,0.3751,3222,3225,160,19.74,12.0,4061,1410,593,383,37,0.0194,"{""IC"": 4803, ""S"": 665, ""PYO"": 530, ""HDM"": 160, ""AE"": 135, ""MUS"": 68, ""MV"": 86}","[5, 6, 7, 9, 10, 8, 12, 11, 13, 14]",0.4756
2022,2,26,6,171,14862,86.91,4,218,4868,0.3275,2429,2439,227,25.24,13.0,2655,1214,584,415,25,0.0191,"{""IC"": 3616, ""S"": 577, ""PYO"": 369, ""HDM"": 110, ""AE"": 125, ""MUS"": 49, ""MV"": 22}","[5, 6, 7, 9, 8, 12, 10, 11, 14, 16]",0.4703
2022,2,27,7,169,14044,83.1,10,220,3686,0.2625,1845,1841,91,18.85,13.0,1973,1115,460,138,21,0.0255,"{""IC"": 2875, ""S"": 464, ""PYO"": 63, ""HDM"": 106, ""AE"": 80, ""MUS"": 94, ""MV"": 4}","[5, 6, 7, 8, 10, 9, 12, 11, 19, 13]",0.4426
2022,2,28,1,186,15298,82.25,3,210,2302,0.1505,1156,1146,51,13.85,10.0,1589,428,285,0,10,0.0433,"{""IC"": 1659, ""S"": 366, ""PYO"": 83, ""HDM"": 31, ""AE"": 33, ""MV"": 130}","[5, 6, 7, 8, 11, 10, 9, 12, 19, 14]",0.4028
2022,3,1,2,181,14594,80.63,1,136,3114,0.2134,1563,1551,50,14.08,9.0,2073,693,348,0,16,0.0327,"{""IC"": 2455, ""S"": 224, ""PYO"": 108, ""HDM"": 54, ""AE"": 115, ""MV"": 158}","[5, 6, 7, 8, 9, 13, 15, 11, 14, 10]",0.3416
2022,3,2,3,177,14422,81.48,7,196,2355,0.1633,1177,1178,120,21.6,12.0,1476,404,298,177,5,0.0267,"{""IC"": 1895, ""S"": 67, ""PYO"": 246, ""HDM"": 30, ""AE"": 117}","[5, 6, 7, 8, 12, 9, 14, 11, 13, 10]",0.2761
2022,3,3,4,177,14598,82.47,4,138,2368,0.1622,1180,1188,113,16.31,11.0,1619,426,233,90,10,0.0356,"{""IC"": 1836, ""S"": 120, ""PYO"": 198, ""HDM"": 41, ""AE"": 173}","[5, 6, 8, 7, 11, 9, 10, 13, 12, 14]",0.2364
2022,3,4,5,202,17100,84.65,5,134,3557,0.208,1775,1782,54,13.71,10.0,2388,816,353,0,18,0.0343,"{""IC"": 2547, ""S"": 407, ""PYO"": 351, ""HDM"": 91, ""AE"": 161}","[5, 6, 8, 7, 9, 13, 14, 11, 10, 15]",0.2125
2022,3,5,6,165,14602,88.5,2,132,2933,0.2009,1461,1472,67,12.69,9.0,2135,581,200,17,16,0.0393,"{""IC"": 2275, ""S"": 294, ""PYO"": 226, ""HDM"": 54, ""AE"": 80, ""MV"": 4}","[5, 6, 7, 8, 10, 9, 11, 12, 13, 16]",0.1944
2022,3,6,7,162,13788,85.11,0,40,2628,0.1906,1316,1312,109,19.03,9.0,1720,536,147,225,14,0.0298,"{""IC"": 2124, ""S"": 277, ""PYO"": 104, ""HDM"": 61, ""AE"": 48, ""MV"": 14}","[5, 6, 7, 8, 9, 14, 15, 22, 10, 13]",0.1841
2022,3,7,1,187,15596,83.4,1,100,2624,0.1682,1316,1308,81,14.98,9.0,1930,361,237,96,8,0.0328,"{""S"": 160, ""IC"": 2045, ""PYO"": 132, ""HDM"": 1, ""AE"": 286}","[5, 7, 6, 8, 9, 11, 13, 12, 10, 14]",0.1867
2022,3,8,2,183,15258,83.38,5,226,4045,0.2651,2019,2026,109,15.72,11.0,2599,923,470,53,22,0.0289,"{""IC"": 3354, ""S"": 262, ""PYO"": 130, ""HDM"": 64, ""AE"": 192, ""MV"": 43}","[5, 6, 7, 11, 8, 9, 12, 10, 13, 20]",0.194
2022,3,9,3,185,15338,82.91,6,442,1750,0.1141,868,882,104,12.87,9.0,1374,197,165,14,8,0.0484,"{""IC"": 1287, ""S"": 153, ""PYO"": 114, ""HDM"": 39, ""AE"": 125, ""MV"": 32}","[5, 6, 7, 9, 10, 12, 13, 8, 11, 14]",0.187
2022,3,10,4,193,15948,82.63,6,310,3075,0.1928,1540,1535,133,14.58,9.0,2265,502,253,55,22,0.0413,"{""IC"": 2428, ""S"": 363, ""PYO"": 124, ""HDM"": 37, ""AE"": 91, ""MV"": 32}","[5, 6, 7, 8, 9, 10, 11, 13, 12, 17]",0.1914
2022,3,11,5,212,17994,84.88,11,514,2799,0.1556,1393,1406,55,12.69,8.0,1994,615,190,0,9,0.0427,"{""IC"": 1743, ""S"": 492, ""PYO"": 476, ""HDM"": 67, ""AE"": 15, ""MV"": 6}","[5, 6, 7, 8, 9, 12, 10, 11, 13, 21]",0.1839
2022,3,12,6,175,15202,86.87,8,512,1782,0.1172,891,891,58,12.84,10.0,1309,328,145,0,11,0.0682,"{""IC"": 1469, ""S"": 88, ""PYO"": 48, ""HDM"": 58, ""AE"": 67, ""MV"": 52}","[5, 6, 11, 7, 8, 10, 12, 9, 13, 18]",0.1719
2022,3,13,7,172,14646,85.15,4,278,1295,0.0884,646,649,44,11.19,7.0,1010,224,61,0,7,0.0664,"{""IC"": 742, ""S"": 203, ""PYO"": 133, ""AE"": 105, ""MV"": 112}","[5, 6, 7, 8, 11, 10, 9, 12, 25, 18]",0.1573
2022,3,14,1,192,16134,84.03,6,476,1290,0.08,643,647,25,8.66,7.0,1144,146,0,0,3,0.0787,"{""IC"": 1073, ""S"": 123, ""PYO"": 57, ""HDM"": 4, ""AE"": 27, ""MV"": 6}","[5, 6, 7, 8, 9, 13, 10, 15, 11, 12]",0.1447
2022,3,15,2,192,15616,81.33,7,532,2294,0.1469,1156,1138,41,12.64,10.0,1571,628,95,0,10,0.0501,"{""IC"": 1825, ""S"": 128, ""PYO"": 42, ""HDM"": 94, ""AE"": 123, ""MV"": 82}","[5, 6, 7, 8, 10, 11, 16, 9, 12, 13]",0.1279
2022,3,16,3,189,15468,81.84,3,382,2393,0.1547,1197,1196,130,20.25,11.0,1463,436,353,141,13,0.0347,"{""IC"": 2077, ""S"": 70, ""PYO"": 136, ""HDM"": 53, ""AE"": 26, ""MV"": 31}","[5, 6, 8, 7, 10, 9, 12, 11, 13, 19]",0.1337
2022,3,17,4,193,16054,83.18,2,304,2137,0.1331,1064,1073,99,16.5,9.0,1491,429,76,141,14,0.0461,"{""IC"": 1799, ""S"": 101, ""PYO"": 60, ""HDM"": 10, ""AE"": 80, ""MV"": 87}","[5, 6, 8, 7, 9, 10, 12, 11, 21, 18]",0.1251
2022,3,18,5,206,17752,86.17,2,248,3017,0.17,1514,1503,91,13.65,9.0,2268,520,115,114,13,0.0399,"{""IC"": 2072, ""S"": 499, ""PYO"": 351, ""HDM"": 64, ""AE"": 31}","[5, 6, 10, 9, 7, 8, 11, 13, 12, 15]",0.1272
2022,3,19,6,178,15336,86.16,6,388,2051,0.1337,1029,1022,89,17.72,10.0,1398,275,254,124,11,0.0498,"{""IC"": 1466, ""S"": 157, ""PYO"": 61, ""HDM"": 18, ""P"": 96, ""AE"": 114, ""MV"": 139}","[5, 6, 7, 8, 11, 13, 12, 10, 9, 14]",0.1295
2022,3,20,7,170,14512,85.36,2,248,1564,0.1078,779,785,69,10.55,8.0,1291,210,49,14,7,0.0635,"{""IC"": 1020, ""S"": 316, ""PYO"": 127, ""HDM"": 67, ""AE"": 34}","[5, 6, 7, 8, 10, 9, 11, 12, 13, 16]",0.1323
2022,3,21,1,193,16234,84.11,5,404,1418,0.0873,706,712,120,9.3,7.0,1286,92,28,12,3,0.0777,"{""IC"": 1009, ""S"": 157, ""PYO"": 146, ""HDM"": 14, ""AE"": 72, ""MV"": 20}","[5, 6, 7, 8, 9, 10, 11, 12, 15, 14]",0.1334
2022,3,22,2,192,15596,81.23,7,392,1426,0.0914,718,708,149,17.13,9.0,1098,126,94,108,10,0.0615,"{""IC"": 945, ""S"": 123, ""PYO"": 114, ""HDM"": 49, ""AE"": 109, ""MV"": 86}","[5, 6, 7, 8, 9, 11, 12, 10, 13, 14]",0.1254
2022,3,23,3,191,15634,81.85,5,368,1736,0.111,870,866,52,14.31,8.5,1155,337,244,0,8,0.0568,"{""IC"": 1287, ""S"": 131, ""PYO"": 63, ""HDM"": 26, ""AE"": 101, ""MV"": 128}","[5, 6, 7, 8, 15, 11, 10, 12, 14, 19]",0.1192
2022,3,24,4,194,16154,83.27,4,332,1518,0.094,757,761,31,8.32,6.0,1379,126,13,0,10,0.0785,"{""IC"": 1213, ""S"": 41, ""PYO"": 127, ""HDM"": 34, ""AE"": 50, ""MV"": 53}","[5, 6, 7, 8, 9, 10, 11, 16, 12, 27]",0.1136
2022,3,25,5,210,17662,84.1,5,278,3274,0.1854,1634,1640,76,19.36,11.0,1849,597,724,104,19,0.0352,"{""IC"": 2368, ""S"": 388, ""PYO"": 232, ""HDM"": 103, ""AE"": 131, ""MV"": 52}","[5, 6, 7, 8, 9, 10, 13, 11, 30, 14]",0.1158
2022,3,26,6,169,14140,83.67,3,784,2702,0.1911,1347,1355,81,15.17,11.0,1869,453,353,27,25,0.0405,"{""IC"": 1840, ""S"": 360, ""PYO"": 254, ""HDM"": 107, ""AE"": 141}","[5, 7, 6, 10, 11, 12, 8, 9, 13, 14]",0.124
2022,3,27,7,174,15360,88.28,8,1254,1833,0.1193,912,921,69,12.12,8.0,1462,282,28,61,10,0.05,"{""IC"": 1357, ""S"": 300, ""PYO"": 80, ""HDM"": 39, ""AE"": 52, ""MV"": 5}","[5, 6, 7, 8, 9, 10, 11, 13, 12, 14]",0.1256
2022,3,28,1,193,16624,86.13,8,700,1522,0.0916,759,763,95,13.9,8.0,1285,110,33,94,8,0.0527,"{""IC"": 1233, ""S"": 66, ""PYO"": 183, ""HDM"": 40}","[5, 6, 7, 8, 12, 11, 9, 13, 10, 14]",0.1263
2022,3,29,2,191,16430,86.02,8,700,2105,0.1281,1052,1053,39,11.8,9.0,1470,587,48,0,9,0.0559,"{""IC"": 1808, ""S"": 185, ""PYO"": 47, ""HDM"": 65}","[5, 6, 7, 8, 9, 10, 11, 17, 14, 19]",0.1315
2022,3,30,3,196,16726,85.34,9,726,2169,0.1297,1088,1081,88,17.22,8.0,1443,305,348,73,8,0.047,"{""IC"": 1603, ""S"": 316, ""PYO"": 167, ""HDM"": 78, ""MV"": 5}","[5, 6, 7, 8, 13, 9, 19, 18, 11, 17]",0.1342
2022,3,31,4,208,16972,81.6,8,700,2585,0.1523,1291,1294,70,13.42,8.0,1959,323,274,29,12,0.0424,"{""IC"": 2298, ""S"": 161, ""PYO"": 72, ""HDM"": 13, ""MV"": 41}","[5, 6, 7, 8, 9, 10, 11, 16, 12, 17]",0.1425
2022,4,1,5,220,18426,83.75,14,860,2614,0.1419,1292,1322,70,13.38,9.0,1951,434,181,48,10,0.0432,"{""S"": 229, ""IC"": 2041, ""PYO"": 261, ""HDM"": 55, ""MV"": 28}","[5, 6, 7, 8, 9, 10, 11, 12, 13, 17]",0.1363
2022,4,2,6,177,15176,85.74,11,654,1694,0.1116,846,848,46,9.62,8.0,1484,206,4,0,12,0.0832,"{""S"": 257, ""IC"": 1240, ""PYO"": 85, ""HDM"": 41, ""MV"": 71}","[5, 6, 7, 9, 8, 12, 10, 11, 13, 14]",0.1249
2022,4,3,7,184,14932,81.15,6,484,1938,0.1298,970,968,39,10.88,8.0,1507,375,56,0,11,0.0599,"{""IC"": 1220, ""S"": 468, ""PYO"": 45, ""HDM"": 88, ""MUS"": 80, ""MV"": 37}","[5, 6, 7, 8, 9, 11, 10, 12, 13, 14]",0.1264
2022,4,4,1,199,16722,84.03,8,504,2682,0.1604,1345,1337,81,15.2,9.0,2018,315,238,111,13,0.038,"{""IC"": 2096, ""S"": 252, ""PYO"": 173, ""HDM"": 67, ""MV"": 94}","[5, 6, 8, 7, 9, 10, 12, 11, 13, 14]",0.1363
2022,4,5,2,195,16054,82.33,9,458,6439,0.4011,3240,3199,157,27.01,17.0,2887,1291,1428,833,33,0.0172,"{""IC"": 4982, ""S"": 915, ""PYO"": 330, ""HDM"": 78, ""MV"": 134}","[5, 6, 8, 7, 9, 12, 13, 14, 10, 18]",0.1753
2022,4,6,3,196,16252,82.92,18,468,4278,0.2632,2132,2146,152,17.98,9.0,3183,464,378,253,24,0.023,"{""IC"": 3326, ""S"": 489, ""PYO"": 260, ""HDM"": 49, ""MV"": 154}","[5, 6, 7, 9, 10, 8, 11, 12, 13, 14]",0.1943
2022,4,7,4,197,16424,83.37,7,206,2199,0.1339,1101,1098,45,9.79,7.0,1903,221,75,0,9,0.0547,"{""IC"": 1890, ""S"": 189, ""PYO"": 96, ""MV"": 24}","[5, 6, 7, 8, 10, 9, 11, 12, 18, 17]",0.1917
2022,4,8,5,212,17722,83.59,6,194,2884,0.1627,1439,1445,73,13.38,9.0,2128,513,170,73,15,0.0413,"{""S"": 406, ""IC"": 1924, ""PYO"": 369, ""HDM"": 82, ""MV"": 103}","[5, 8, 7, 6, 9, 10, 12, 14, 13, 15]",0.1947
2022,4,9,6,170,14612,85.95,5,78,1938,0.1326,970,968,51,11.65,9.0,1388,475,75,0,13,0.064,"{""S"": 187, ""IC"": 1421, ""PYO"": 219, ""HDM"": 32, ""MV"": 79}","[5, 6, 7, 8, 10, 9, 14, 17, 13, 16]",0.1977
2022,4,10,7,170,14320,84.24,0,56,2679,0.1871,1338,1341,107,16.77,11.0,1728,564,279,108,18,0.0346,"{""IC"": 1962, ""S"": 434, ""PYO"": 155, ""HDM"": 58, ""MV"": 70}","[5, 6, 7, 9, 8, 12, 11, 10, 17, 13]",0.2059
2022,4,11,1,191,16338,85.54,3,188,2497,0.1528,1248,1249,80,16.94,10.0,1542,581,240,134,8,0.0341,"{""IC"": 1822, ""S"": 324, ""PYO"": 254, ""HDM"": 61, ""MV"": 36}","[5, 6, 7, 8, 10, 9, 11, 21, 16, 12]",0.2048
2022,4,12,2,186,15880,85.38,2,120,1631,0.1027,812,819,58,14.13,9.0,1184,252,195,0,9,0.0586,"{""IC"": 1418, ""S"": 81, ""PYO"": 84, ""HDM"": 40, ""MV"": 8}","[5, 6, 7, 9, 8, 10, 11, 15, 20, 13]",0.1621
2022,4,13,3,186,16304,87.66,3,180,1936,0.1187,973,963,87,19.01,9.0,1339,259,136,202,11,0.0391,"{""IC"": 1255, ""S"": 218, ""PYO"": 347, ""HDM"": 116}","[5, 6, 7, 9, 8, 10, 11, 14, 15, 16]",0.1415
2022,4,14,4,204,17034,83.5,4,140,2639,0.1549,1316,1323,167,13.31,7.0,2189,243,86,121,14,0.046,"{""IC"": 2021, ""S"": 401, ""PYO"": 86, ""HDM"": 67, ""MV"": 64}","[5, 6, 7, 8, 9, 10, 13, 14, 11, 12]",0.1445
2022,4,15,5,186,16030,86.18,4,72,1626,0.1014,805,821,55,12.91,8.0,1215,257,154,0,12,0.0545,"{""S"": 211, ""IC"": 1059, ""PYO"": 288, ""HDM"": 67, ""V"": 1}","[5, 6, 7, 8, 9, 10, 14, 15, 13, 12]",0.1357
2022,4,16,6,174,14466,83.14,4,80,799,0.0552,391,408,21,7.11,6.0,792,7,0,0,12,0.1236,"{""IC"": 699, ""S"": 13, ""PYO"": 52, ""MUS"": 31, ""MV"": 4}","[5, 6, 7, 10, 8, 9, 11, 12, 14, 13]",0.1247
2022,4,17,7,155,13186,85.07,0,0,699,0.053,343,356,40,7.61,6.0,653,41,5,0,4,0.1186,"{""IC"": 555, ""S"": 30, ""PYO"": 99, ""HDM"": 6, ""MUS"": 4, ""V"": 5}","[5, 6, 7, 9, 8, 10, 11, 19, 12, 13]",0.1055
2022,4,18,1,168,14334,85.32,0,0,1361,0.0949,672,689,68,17.67,9.0,982,56,269,54,13,0.0577,"{""IC"": 1050, ""S"": 157, ""PYO"": 83, ""HDM"": 15, ""MV"": 56}","[5, 6, 7, 8, 9, 11, 10, 12, 13, 38]",0.0973
2022,4,19,2,189,16090,85.13,0,0,1225,0.0761,612,613,36,10.11,8.0,996,222,7,0,6,0.0782,"{""S"": 97, ""IC"": 984, ""PYO"": 21, ""HDM"": 57, ""MV"": 66}","[5, 6, 7, 8, 9, 10, 11, 12, 13, 16]",0.0935
2022,4,20,3,184,15688,85.26,0,0,1992,0.127,1000,992,106,21.19,11.0,1217,380,237,158,9,0.0417,"{""IC"": 1774, ""S"": 124, ""PYO"": 47, ""HDM"": 40, ""MV"": 7}","[5, 6, 7, 8, 9, 10, 14, 13, 25, 15]",0.0946
2022,4,21,4,191,16024,83.9,1,46,2031,0.1267,1005,1026,59,12.61,8.0,1590,251,190,0,11,0.051,"{""IC"": 1468, ""S"": 398, ""PYO"": 91, ""HDM"": 27, ""MV"": 47}","[5, 6, 7, 8, 9, 11, 10, 12, 13, 16]",0.0906
2022,4,22,5,210,17124,81.54,2,30,2725,0.1591,1355,1370,67,12.36,8.0,2056,471,184,14,19,0.043,"{""S"": 429, ""IC"": 2039, ""PYO"": 180, ""HDM"": 24, ""MV"": 53}","[5, 6, 7, 8, 9, 10, 13, 11, 12, 15]",0.0989
2022,4,23,6,165,14244,86.33,0,0,1256,0.0882,630,626,29,9.84,8.0,1015,241,0,0,6,0.0792,"{""IC"": 1083, ""S"": 69, ""PYO"": 45, ""HDM"": 13, ""MUS"": 46}","[5, 6, 7, 8, 9, 10, 12, 17, 11, 16]",0.1036
2022,4,24,7,165,13916,84.34,0,0,1642,0.118,817,825,61,11.52,7.0,1263,313,50,16,12,0.059,"{""IC"": 1399, ""S"": 213, ""PYO"": 1, ""HDM"": 29}","[5, 6, 7, 8, 9, 10, 23, 12, 15, 16]",0.1129
2022,4,25,1,188,15650,83.24,0,0,1449,0.0926,723,726,106,18.37,10.0,1022,165,177,85,6,0.0505,"{""IC"": 1127, ""S"": 82, ""PYO"": 156, ""HDM"": 20, ""MV"": 64}","[5, 6, 9, 8, 11, 12, 7, 13, 10, 14]",0.1125
2022,4,26,2,189,15588,82.48,4,106,980,0.0629,486,494,57,11.79,7.0,744,174,62,0,7,0.0834,"{""IC"": 779, ""S"": 143, ""PYO"": 12, ""HDM"": 46}","[5, 6, 8, 7, 12, 18, 16, 13, 9, 17]",0.1106
2022,4,27,3,190,15514,81.65,2,46,884,0.057,439,445,24,8.36,7.0,806,78,0,0,7,0.0943,"{""IC"": 688, ""S"": 90, ""PYO"": 44, ""HDM"": 3, ""MV"": 59}","[5, 6, 7, 9, 8, 10, 11, 12, 14, 15]",0.1006
2022,4,28,4,196,15906,81.15,0,4,1726,0.1085,860,866,68,10.3,7.0,1464,198,62,2,9,0.0635,"{""IC"": 1397, ""S"": 87, ""PYO"": 2, ""HDM"": 48, ""MV"": 192}","[5, 7, 6, 8, 9, 10, 11, 12, 13, 14]",0.098
2022,4,29,5,206,16566,80.42,0,0,2834,0.1711,1420,1414,76,13.34,8.0,2030,521,236,47,17,0.0402,"{""S"": 340, ""IC"": 2324, ""PYO"": 87, ""HDM"": 51, ""MV"": 32}","[5, 6, 7, 8, 9, 10, 12, 16, 11, 13]",0.0998
2022,4,30,6,164,14234,86.79,1,88,1894,0.1331,943,951,48,12.49,9.0,1485,210,199,0,9,0.0541,"{""S"": 192, ""IC"": 1590, ""PYO"": 50, ""HDM"": 40, ""MV"": 22}","[5, 6, 7, 8, 9, 10, 12, 13, 11, 14]",0.1062
2022,5,1,7,166,14004,84.36,0,0,1136,0.0811,570,566,81,10.79,8.0,935,177,12,12,1,0.0717,"{""IC"": 906, ""S"": 176, ""PYO"": 9, ""MV"": 45}","[5, 6, 8, 7, 9, 10, 11, 14, 15, 12]",0.1009
2022,5,2,1,199,15540,78.09,9,82,1383,0.089,695,688,94,9.35,7.0,1246,95,35,7,10,0.0713,"{""S"": 107, ""IC"": 1197, ""HDM"": 15, ""MV"": 64}","[5, 6, 7, 8, 9, 10, 12, 11, 13, 14]",0.1004
2022,5,3,2,197,15350,77.92,4,42,1680,0.1094,842,838,135,9.69,8.0,1384,290,0,6,9,0.069,"{""IC"": 1438, ""S"": 196, ""HDM"": 13, ""MV"": 33}","[5, 6, 7, 8, 9, 10, 11, 17, 15, 16]",0.107
